"154865-Oncidium aspidorhinum",AF350769.1,FJ564781.1,"-","-",FJ564203.1,FJ563344.1,"-",FJ562699.1,"-","-","-","-","-","-","-","-",
"154890-Oncidium portilloides",AF350770.1,FJ563928.1,"-","-",FJ564257.1,FJ563401.1,"-",FJ562700.1,"-","-","-","-","-","-","-","-",
"154892-Oncidium povedanum",AF350771.1,FJ563939.1,"-","-",FJ564305.1,FJ563453.1,"-",FJ562749.1,"-","-","-","-","-","-","-","-",
"154887-Oncidium mirandum",AF350772.1,FJ563911.1,"-","-",FJ564214.1,FJ563356.1,"-",FJ562657.1,"-","-","-","-","-","-","-","-",
"154902-Oncidium velleum",AF350774.1,FJ563893.1,"-","-",FJ564182.1,FJ563323.1,"-",FJ562625.1,"-","-","-","-","-","-","-","-",
"154882-Oncidium hallii",AF350775.1,FJ564689.1,"-","-",FJ564159.1,FJ563300.1,"-",FJ562603.1,"-","-","-","-","-","-","-","-",
"154877-Oncidium cruentoides",AF350776.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"154866-Oncidium astranthum",AF350779.1,FJ563904.1,"-","-",FJ564202.1,FJ563343.1,"-",FJ562645.1,"-","-","-","-","-","-","-","-",
"154898-Oncidium spectatissimum",AF350780.1,FJ563894.1,"-","-",FJ564183.1,FJ563324.1,"-",FJ562626.1,"-","-","-","-","-","-","-","-",
"154864-Oncidium armatum",AF350781.1,FJ563886.1,"-","-",FJ564169.1,FJ563310.1,"-",FJ562613.1,"-","-","-","-","-","-","-","-",
"154891-Oncidium portmannii",AF350782.1,FJ564974.1,"-","-",FJ564490.1,FJ563639.1,"-",FJ562927.1,"-","-","-","-","-","-","-","-",
"154889-Oncidium nobile",AF350783.1,FJ563890.1,"-","-",FJ564179.1,FJ563320.1,"-",FJ562622.1,"-","-","-","-","-","-","-","-",
"154880-Oncidium epidendroides",AF350784.1,FJ564972.1,FJ562387.1,FJ534210.1,FJ564241.1,FJ563384.1,"-",FJ562684.1,FJ534332.1,"-","-","-","-","-","-","-",
"154873-Oncidium alexandrae",AF350785.1,FJ564777.1,"-","-",FJ564166.1,FJ563307.1,"-",FJ562610.1,"-","-","-","-","-","-","-","-",
"154868-Oncidium blandum",AF350787.1,FJ563877.1,"-","-",FJ564154.1,FJ563295.1,"-",FJ562598.1,"-","-","-","-","-","-","-","-",
"154876-Oncidium crocidipterum",AF350788.1,FJ563867.1,"-","-",FJ564142.1,FJ563281.1,"-",FJ562587.1,"-","-","-","-","-","-","-","-",
"154923-Oncidium laeve",AF350792.1,FJ563843.1,"-","-",FJ564023.1,FJ563166.1,"-",FJ562471.1,"-","-","-","-","-","-","-","-",
"154935-Oncidium stenoglossum",AF350793.1,FJ563844.1,"-","-",FJ564024.1,FJ563167.1,"-",FJ562472.1,"-","-","-","-","-","-","-","-",
"154869-Oncidium cariniferum",AF350795.1,FJ563896.1,"-","-",FJ564185.1,FJ563326.1,"-",FJ562628.1,"-","-","-","-","-","-","-","-",
"154952-Oncidium tigroides",AF350797.1,FJ565052.1,"-","-",FJ564548.1,FJ563696.1,"-",FJ563006.1,"-","-","-","-","-","-","-","-",
"154928-Oncidium oliganthum",AF350798.1,FJ563838.1,"-","-",FJ564001.1,FJ563144.1,"-",FJ562450.1,"-","-","-","-","-","-","-","-",
"154931-Oncidium reflexum",AF350799.1,FJ564735.1,"-","-",FJ564078.1,FJ563218.1,"-",FJ562527.1,"-","-","-","-","-","-","-","-",
"154936-Oncidium tigrinum",AF350800.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"154906-Oncidium altissimum",AF350802.1,FJ563914.1,FJ562365.1,FJ534170.1,FJ564220.1,FJ563363.1,"-",FJ562663.1,FJ534292.1,"-","-","-","-","-","-","-",
"154907-Oncidium baueri",AF350803.1,FJ565017.1,"-","-",FJ564224.1,FJ563367.1,"-",FJ562667.1,"-","-","-","-","-","-","-","-",
"154922-Oncidium isthmi",AF350804.1,FJ565026.1,"-","-",FJ564221.1,FJ563364.1,"-",FJ562664.1,"-","-","-","-","-","-","-","-",
"154924-Oncidium maculatum",AF350806.1,FJ563917.1,"-","-",FJ564223.1,FJ563366.1,"-",FJ562666.1,"-","-","-","-","-","-","-","-",
"154914-Oncidium fuscatum",AF350808.1,FJ564719.1,"-","-",FJ564038.1,FJ563370.1,"-",FJ562486.1,"-","-","-","-","-","-","-","-",
"154917-Oncidium hastatum",AF350812.1,FJ564787.1,"-","-",FJ564209.1,FJ563350.1,"-",FJ562652.1,"-","-","-","-","-","-","-","-",
"154915-Oncidium graminifolium",AF350813.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"154913-Oncidium exalatum",AF350814.1,FJ564894.1,"-","-",FJ564372.1,FJ563520.1,"-",FJ562815.1,"-","-","-","-","-","-","-","-",
"154911-Oncidium endocharis",AF350815.1,FJ564892.1,"-","-",FJ564369.1,FJ563517.1,"-",FJ562812.1,"-","-","-","-","-","-","-","-",
"154927-Oncidium obryzatum",AF350817.1,FJ565041.1,"-",FJ534224.1,FJ564558.1,FJ563706.1,"-",FJ562994.1,FJ534346.1,"-","-","-","-","-","-","-",
"154925-Oncidium maduroi",AF350819.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"154926-Oncidium oblongatum",AF350820.1,FJ563912.1,"-","-",FJ564216.1,FJ563358.1,"-",FJ562659.1,"-","-","-","-","-","-","-","-",
"154933-Oncidium retusum",AF350821.1,FJ564788.1,"-","-",FJ564215.1,FJ563148.1,"-",FJ563013.1,"-","-","-","-","-","-","-","-",
"154908-Oncidium bracteatum",AF350822.1,FJ563870.1,"-","-",FJ564143.1,FJ563284.1,"-",FJ562588.1,"-","-","-","-","-","-","-","-",
"154921-Oncidium incurvum",AF350823.1,FJ565110.1,"-",JN589984.1,FJ564630.1,FJ563778.1,"-",FJ562875.1,"-","-","-","-","-","-","-","-",
"154920-Oncidium hyphaematicum",AF350824.1,FJ564795.1,FJ562366.1,FJ534171.1,FJ564231.1,FJ563374.1,"-",FJ562674.1,FJ534293.1,"-","-","-","-","-","-","-",
"154919-Oncidium heteranthum",AF350825.1,FJ565020.1,"-",FJ534222.1,FJ564537.1,FJ563685.1,"-",FJ562974.1,FJ534344.1,"-","-","-","-","-","-","-",
"154937-Oncidium toachicum",AF350826.1,FJ563852.1,"-",FJ534152.1,FJ564069.1,FJ563208.1,"-",FJ562517.1,FJ534275.1,"-","-","-","-","-","-","-",
"154912-Oncidium ensatum",AF350829.1,FJ563919.1,"-",HM640551.1,FJ564225.1,FJ563368.1,"-",FJ562668.1,"-","-","-","-","-","-","-","-",
"154918-Oncidium hastilabium",AF350830.1,FJ564715.1,"-","-",FJ564020.1,FJ563163.1,"-",FJ562468.1,"-","-","-","-","-","-","-","-",
"154916-Oncidium hapalotyle",AF350831.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"154947-Oncidium macrobulbon",AF350833.1,EU214484.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"154950-Oncidium unguiculoides",AF350834.1,FJ563897.1,"-","-",FJ564186.1,FJ563327.1,"-",FJ562629.1,"-","-","-","-","-","-","-","-",
"154949-Oncidium gramineum",AF350835.1,FJ564984.1,"-","-",FJ564238.1,FJ563381.1,"-",FJ562681.1,"-","-","-","-","-","-","-","-",
"154948-Oncidium morganii",AF350836.1,FJ563922.1,"-",FJ534172.1,FJ564236.1,"-","-",FJ562679.1,FJ534294.1,"-","-","-","-","-","-","-",
"154946-Oncidium ibis",AF350839.1,FJ563936.1,"-","-",FJ564290.1,FJ563438.1,"-",FJ562734.1,"-","-","-","-","-","-","-","-",
"154943-Oncidium aristuliferum",AF350840.1,FJ564837.1,"-","-",FJ564292.1,FJ563440.1,"-",FJ562736.1,"-","-","-","-","-","-","-","-",
"154944-Oncidium buchtienoides",AF350841.1,EF079215.1,"-","-",FJ564293.1,FJ563441.1,"-",FJ562737.1,"-","-","-","-","-","-","-","-",
"154945-Oncidium cuculligerum",AF350842.1,FJ564836.1,"-","-",FJ564289.1,FJ563437.1,"-",FJ562733.1,"-","-","-","-","-","-","-","-",
"154863-Miltoniopsis vexillaria",AF350845.1,FJ564727.1,"-","-",FJ564060.1,FJ563199.1,"-",FJ562508.1,"-","-","-","-","-","-","-","-",
"154862-Miltoniopsis phalaenopsis",AF350846.1,AF433003.1,AF433022.1,"-",FJ564191.1,FJ563332.1,"-",FJ562634.1,"-","-","-","-","-","-","-","-",
"154855-Cyrtochilum myanthum",AF350848.1,FJ564969.1,FJ562386.1,FJ534209.1,FJ564485.1,FJ563634.1,"-",FJ562922.1,FJ534331.1,"-","-","-","-",KX517353.1,"-","-",
"154844-Cyrtochilum fractum",AF350849.1,FJ564775.1,"-","-",FJ564177.1,FJ563318.1,"-",FJ562620.1,"-","-","-","-","-","-","-","-",
"154845-Cyrtochilum gargantua",AF350854.1,FJ565109.1,"-","-",FJ564629.1,FJ563777.1,"-",FJ563062.1,"-","-","-","-","-","-","-","-",
"154853-Cyrtochilum macranthum",AF350855.1,FJ564785.1,"-","-",FJ564207.1,FJ563348.1,"-",FJ562650.1,"-","-","-","-","-","-","-","-",
"154860-Cyrtochilum tricostatum",AF350858.1,FJ564749.1,AF433033.1,"-",FJ564247.1,FJ563226.1,"-",FJ562536.1,"-","-","-","-","-","-","-","-",
"154849-Cyrtochilum ioplocon",AF350859.1,AF433015.1,AF433034.1,"-",FJ564162.1,FJ563280.1,"-",FJ562606.1,"-","-","-","-","-","-","-","-",
"154850-Cyrtochilum ixioides",AF350860.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"154843-Cyrtochilum densiflorum",AF350861.2,FJ564991.1,FJ562391.1,FJ534216.1,FJ564508.1,FJ563656.1,"-",FJ562945.1,FJ534338.1,"-","-","-","-","-","-","-",
"154841-Cyrtochilum auropurpureum",AF350862.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"154854-Cyrtochilum matangense",AF350863.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"154857-Cyrtochilum ramosissimum",AF350864.1,FJ564725.1,"-","-",FJ564056.1,FJ563632.1,"-",FJ562504.1,"-","-","-","-","-","-","-","-",
"154837-Cyrtochilum alboroseum",AF350865.2,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"154848-Cyrtochilum halteratum",AF350866.1,FJ564766.1,"-","-",FJ564155.1,FJ563296.1,"-",FJ562599.1,"-","-","-","-","-","-","-","-",
"154838-Cyrtochilum angustatum",AF350867.1,FJ564815.1,"-","-",FJ564068.1,FJ563207.1,"-",FJ562516.1,"-","-","-","-","-","-","-","-",
"154861-Cyrtochilum weirii",AF350868.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"154856-Cyrtochilum pardinum",AF350869.1,AF433012.1,AF433031.1,"-",FJ564092.1,FJ563231.1,"-",FJ562542.1,"-","-","-","-","-","-","-","-",
"154858-Cyrtochilum revolutum",AF350870.1,FJ564718.1,"-","-",FJ564035.1,FJ563176.1,"-",FJ562483.1,"-","-","-","-","-","-","-","-",
"154839-Cyrtochilum aurantiacum",AF350872.1,AF433008.1,AF433027.1,"-",FJ564278.1,FJ563426.1,"-",FJ562722.1,"-","-","-","-","-","-","-","-",
"154842-Cyrtochilum caespitosum",AF350873.1,FJ564830.1,"-","-",FJ564279.1,FJ563427.1,"-",FJ562723.1,"-","-","-","-","-","-","-","-",
"154840-Cyrtochilum aureum",AF350874.1,FJ564743.1,"-","-",FJ564096.1,FJ563235.1,"-",FJ562546.1,"-","-","-","-","-","-","-","-",
"172740-Cyrtochilum graminoides",AF350875.1,AF433013.1,AF433032.1,"-",FJ564291.1,FJ563439.1,"-",FJ562735.1,"-","-","-","-","-","-","-","-",
"154289-Dendrobium crepidatum",AF355574.2,KF143656.1,EF397916.1,KJ187363.1,KJ944615.1,"-",KF976985.1,"-","-","-","-",FJ216528.1,"-","-",FJ216605.1,"-",
"179356-Dendrobium salaccense",AF362026.1,AF445451.1,KC568320.1,KF177647.1,KF177544.1,"-","-","-","-","-","-","-","-","-","-","-",
"179355-Dendrobium findlayanum",AF362031.1,KF143672.1,KC568312.1,KF177604.1,FJ216473.1,"-",FJ216498.1,"-","-","-","-",FJ216526.1,"-","-",FJ216601.1,"-",
"178741-Dendrobium hancockii",AF362038.1,KF143677.1,EF397923.1,KF177608.1,EU672800.1,"-",FJ216503.1,"-","-","-","-",FJ216531.1,"-","-",FJ216613.1,"-",
"117953-Dendrobium fimbriatum",AF362041.1,AB519776.1,EF397921.1,AB519784.1,KF177500.1,"-",FJ216492.1,"-","-","-","-",FJ216520.1,"-","-",FJ216592.1,"-",
"169181-Pholidota yunnanensis",AF362911.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"169179-Dendrobium pendulum",AF362912.1,KF143705.1,KF143604.1,KF177637.1,KJ944619.1,"-",KF976989.1,"-","-","-","-",EU553931.1,"-","-",FJ216598.1,"-",
"50283-Dendrobium crystallinum",AF363023.1,KF143657.1,EF397917.1,KF177590.1,KJ944620.1,"-",KF976990.1,"-","-","-","-",EU553936.1,"-","-",FJ216607.1,"-",
"180092-Acianthera teres",AF366935.1,KT709649.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"180089-Acianthera adamantinensis",AF366936.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"180090-Acianthera fabiobarrosii",AF366938.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"180091-Acianthera johannensis",AF366939.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"179869-Pleurothallis grandiflora",AF368320.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"179755-Acianthus sinclairii",AF391761.1,"-","-",KT626659.1,"-","-","-","-","-","-","-","-","-","-","-","-",
"179773-Arthrochilus rosulatus",AF391763.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"179757-Corybas abellianus",AF391764.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"179758-Corybas barbarae",AF391765.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"179759-Corybas carsei",AF391766.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"179760-Corybas cheesemanii",AF391767.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"78735-Corybas diemenicus",AF391769.1,AJ310010.1,AJ409389.1,AF074135.1,"-","-","-","-","-","-","-","-","-","-","-","-",
"179762-Corybas dienemus",AF391770.1,"-",KX523950.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",
"179763-Corybas incurvus",AF391771.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"179764-Corybas iridescens",AF391772.1,"-",KX523952.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",
"152859-Corybas neocaledonicus",AF391773.1,AJ310011.1,AJ409390.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",
"179765-Corybas oblongus",AF391774.1,"-",KX523971.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",
"179766-Corybas orbiculatus",AF391775.1,"-",KX523951.1,KT626824.1,"-","-","-","-","-","-","-","-","-","-","-","-",
"179767-Corybas papa",AF391776.1,"-",KX523949.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",
"179768-Corybas pruinosus",AF391777.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"179769-Corybas rivularis",AF391778.1,"-",KX523954.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",
"179770-Corybas rotundifolius",AF391779.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"179771-Corybas trilobus",AF391780.1,"-",KX523921.1,"-","-","-","-","-",AY380970.1,"-","-","-","-","-","-","-",
"179772-Cyrtostylis oblonga",AF391782.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"179749-Genoplesium apostasioides",AF391783.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"179750-Genoplesium baueri",AF391784.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"179752-Stigmatodactylus vulcanicus",AF391787.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"183482-Dendrobium linawianum",AF401487.1,AB847798.1,KC568318.1,"-",KJ672711.1,"-","-","-","-","-","-","-","-","-","-","-",
"142614-Dendrobium moniliforme",AF401489.1,AB519774.1,EF397935.1,AB519787.1,GQ162803.1,KF361664.1,EU553956.1,"-","-","-","-",EU553939.1,"-","-",FJ216611.1,"-",
"172646-Dendrobium wardianum",AF420245.1,AB847889.1,EF397931.1,FJ216553.1,GQ162801.1,"-",FJ216495.1,"-","-","-","-",FJ216523.1,"-","-",FJ216596.1,"-",
"174244-Miltoniopsis bismarckii",AF432943.1,FJ565099.1,AF433023.1,"-",FJ564469.1,FJ563767.1,"-",FJ562906.1,"-","-","-","-","-","-","-","-",
"174241-Cyrtochiloides ochmatochila",AF432946.1,AF433009.1,AF433028.1,FJ534150.1,FJ564055.1,FJ563195.1,"-",FJ562503.1,FJ534273.1,"-","-","-","-","-","-","-",
"174242-Cyrtochiloides panduriformis",AF432948.1,AF433010.1,AF433029.1,"-",FJ564065.1,FJ563204.1,"-",FJ562513.1,"-","-","-","-","-","-","-","-",
"174237-Caucaea radiata",AF432949.1,FJ565063.1,AF433026.1,"-",FJ564281.1,FJ563429.1,"-",FJ562725.1,"-","-","-","-","-","-","-","-",
"174236-Caucaea phalaenopsis",AF432950.1,FJ565012.1,AF433025.1,FJ534221.1,FJ564006.1,FJ563149.1,"-",FJ562455.1,FJ534343.1,"-","-","-","-","-","-","-",
"174234-Caucaea nubigena",AF432954.1,FJ564989.1,"-","-",FJ564506.1,FJ563654.1,"-",FJ562943.1,"-","-","-","-","-","-","-","-",
"174235-Caucaea olivacea",AF432956.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"174243-Cyrtochilum meirax",AF432959.1,FJ565089.1,AF433035.1,"-",FJ564608.1,FJ563756.1,"-",FJ563042.1,"-","-","-","-","-","-","-","-",
"174245-Otoglossum brevifolium",AF432979.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"154941-Otoglossum globuliferum",AF432980.1,FJ564700.1,FJ562348.1,"-",FJ563985.1,FJ563129.1,"-",FJ562479.1,FJ534256.1,"-","-","-","-","-","-","-",
"154942-Otoglossum harlingii",AF432981.1,AF433018.1,AF433037.1,FJ534207.1,FJ564472.1,FJ563621.1,"-",FJ562909.1,FJ534329.1,"-","-","-","-","-","-","-",
"154909-Oncidium chrysomorphum",AF432982.1,FJ564996.1,AF433039.1,"-",FJ564513.1,FJ563661.1,"-",FJ562950.1,"-","-","-","-","-","-","-","-",
"4628-Canna indica",AF434893.1,AM114724.1,AF431628.1,AF378763.1,"-","-",KU569211.1,"-","-","-","-",JN114866.1,"-","-","-","-",
"4565-Triticum aestivum",AF438186.1,"-","-",D00206.1,"-","-","-","-","-","-","-","-","-","-","-","-",
"142341-Pleione chunii",AF461467.1,AY121732.1,AF519936.1,AF518035.1,"-","-","-","-","-",AF503683.1,"-","-","-","-","-","-",
"194505-Pleione hookeriana",AF461468.1,AF503737.1,AF503714.1,"-","-","-","-","-","-",AF503689.1,"-","-","-","-","-","-",
"194501-Pleione coronaria",AF461470.1,AF503734.1,AF503710.1,"-","-","-","-","-","-",AF503685.1,"-","-","-","-","-","-",
"194512-Pleione scopulorum",AF461471.1,AF503746.1,AF503723.1,"-","-","-","-","-","-",AF503698.1,"-","-","-","-","-","-",
"194504-Pleione grandiflora",AF461473.1,AF503736.1,AF503713.1,"-","-","-","-","-","-",AF503688.1,"-","-","-","-","-","-",
"194503-Pleione forrestii",AF461478.1,AF503735.1,AF503712.1,"-","-","-","-","-","-",AF503687.1,"-","-","-","-","-","-",
"194509-Pleione pleionoides",AF461480.1,AF503743.1,AF503720.1,"-","-","-","-","-","-",AF503696.1,"-","-","-","-","-","-",
"194513-Pleione yunnanensis",AF461487.1,AF503748.1,AF503725.1,"-",KM233959.1,"-","-","-","-",AF503700.1,"-","-","-","-","-","-",
"194507-Pleione limprichtii",AF461490.1,AF503740.1,AF503717.1,"-","-","-","-","-","-",AF503692.1,"-","-","-","-","-","-",
"194510-Pleione praecox",AF461491.1,AF503742.1,AF503719.1,JN005655.1,"-","-",JN005312.1,"-","-",AF503694.1,"-",JN004946.1,"-","-","-","-",
"194511-Pleione saxicola",AF461492.1,AF503745.1,AF503722.1,"-","-","-","-","-","-",AF503697.1,"-","-","-","-","-","-",
"194508-Pleione maculata",AF461493.1,AF503741.1,AF503718.1,JN005654.1,"-","-",JN005311.1,"-","-",AF503693.1,"-",JN004945.1,"-","-","-","-",
"194506-Pleione humilis",AF461495.1,AF503739.1,AF503716.1,"-","-","-","-","-","-",AF503691.1,"-","-","-","-","-","-",
"184126-Coelogyne chanii",AF463355.1,AF463362.1,AF463384.1,"-","-","-","-","-","-",AF463369.1,"-","-","-","-","-","-",
"184128-Coelogyne incrassata",AF463357.1,AF463364.1,AF463387.1,"-","-","-","-","-","-",AF463372.1,"-","-","-","-","-","-",
"184129-Coelogyne longpasiaensis",AF463358.1,AF463365.1,AF463389.1,"-","-","-","-","-","-",AF463374.1,"-","-","-","-","-","-",
"184131-Coelogyne monilirachis",AF463359.1,AF463366.1,AF463390.1,"-","-","-","-","-","-",AF463375.1,"-","-","-","-","-","-",
"184132-Coelogyne naja",AF463360.1,AF463367.1,AF463391.1,"-","-","-","-","-","-",AF463376.1,"-","-","-","-","-","-",
"184133-Coelogyne renae",AF463361.1,AF463368.1,AF463392.1,"-","-","-","-","-","-",AF463377.1,"-","-","-","-","-","-",
"163272-Grobya galeata",AF470487.1,AF470457.1,"-",AY370655.1,"-","-","-","-","-","-","-","-","-","-","-","-",
"78742-Cyrtopodium andersonii",AF470490.1,EF079263.1,"-",AF074143.1,"-",MF285553.1,"-","-",AY380981.1,"-","-","-","-","-","-",MF285528.1,
"187188-Cymbidium madidum",AF470493.1,AF470473.1,"-",KF496417.1,"-","-","-","-","-","-","-","-","-","-","-","-",
"187189-Cymbidium rectum",AF470494.1,AF470463.1,"-","-",FJ527767.1,"-",HM053596.1,"-","-","-","-",HM137070.1,"-","-","-","-",
"38177-Cymbidium atropurpureum",AF470497.1,AF470465.1,"-","-",HM008994.1,"-",HM053606.1,"-","-","-","-",HM137080.1,"-","-","-","-",
"160526-Cymbidium dayanum",AF470498.1,AF470466.1,"-","-",FJ527760.1,"-","-","-","-","-","-",HM137064.1,"-","-","-","-",
"199944-Cymbidium chloranthum",AF470499.1,HM137047.1,"-","-",FJ527761.1,"-",HM053592.1,"-","-","-","-",HM137065.1,"-","-","-","-",
"160528-Cymbidium eburneum",AF470503.1,AF470470.1,"-",AY368356.1,"-",KF361696.1,"-","-","-","-","-","-","-","-","-",KT768479.1,
"160532-Cymbidium hookerianum",AF470504.1,AF470471.1,"-",KJ597956.1,KJ597922.1,"-","-","-","-","-","-","-","-","-","-","-",
"160536-Cymbidium suavissimum",AF470505.1,AF470472.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"187191-Cymbidium whiteae",AF470508.1,AF470474.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"160529-Cymbidium elegans",AF470513.1,AF470478.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"199945-Cymbidium finlaysonianum",AF470514.1,HM137048.1,"-","-",FJ527763.1,"-",HM053593.1,"-","-","-","-",HM137067.1,"-","-","-","-",
"160534-Cymbidium mastersii",AF470518.1,AF470481.1,"-","-",HM008992.1,"-",HM053604.1,"-","-","-","-",HM137078.1,"-","-","-","-",
"187186-Cymbidium devonianum",AF470519.1,AF470479.1,"-",JN005428.1,FJ527769.1,KF660325.1,HM053598.1,"-","-","-","-",JN004711.1,"-","-","-","-",
"187187-Cymbidium erythrostylum",AF470524.1,AF470483.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"201621-Campylocentrum fasciola",AF506295.1,AF506342.1,DQ091445.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",
"201622-Dendrophylax filiformis",AF506296.1,AF506344.1,AF506323.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",
"201624-Campylocentrum lansbergii",AF506297.1,AF506345.1,AF506324.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",
"201625-Campylocentrum micranthum",AF506298.1,AF506346.1,AY147227.1,"-","-",EU490725.1,"-","-","-","-","-","-","-","-","-","-",
"201623-Campylocentrum jamaicense",AF506299.1,AF506348.1,AF506326.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",
"201626-Campylocentrum neglectum",AF506300.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"201627-Campylocentrum pachyrrhizum",AF506301.1,AF506349.1,AF506328.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",
"201628-Campylocentrum poeppigii",AF506302.1,AF506351.1,AF506329.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",
"201630-Campylocentrum schiedei",AF506304.1,AF506352.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",GU004416.1,
"201631-Campylocentrum tyrridion",AF506305.1,DQ091322.1,DQ091446.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",
"201632-Campylocentrum ulei",AF506306.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"201634-Dendrophylax alcoa",AF506307.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"201635-Dendrophylax barrettiae",AF506308.1,AF506353.1,AF506330.1,"-","-",JN176134.1,"-","-","-","-","-","-","-","-","-","-",
"201636-Dendrophylax fawcettii",AF506309.1,AF506354.1,AF506331.1,"-","-",JN176135.1,"-","-","-","-","-","-","-","-","-","-",
"201637-Dendrophylax funalis",AF506310.1,EF079285.1,AF506332.1,"-","-",JN176131.1,"-","-","-","-","-","-","-","-","-","-",
"201638-Dendrophylax varius",AF506311.1,AY147236.1,AY147230.1,"-","-",JN176129.1,"-","-","-","-","-","-","-","-","-","-",
"201640-Dendrophylax porrectus",AF506316.1,AF506357.1,AF506337.1,"-","-",JN176113.1,"-","-","-","-","-","-","-","-","-","-",
"201642-Dendrophylax lindenii",AF506318.1,AF506362.1,AF506338.1,"-","-",JN176130.1,"-","-","-","-","-","-","-","-","-","-",
"201617-Angraecum moandense",AF506320.1,AF506363.1,AF506339.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",
"201618-Angraecum cultriforme",AF506321.1,AF506364.1,AF506340.1,KU748342.1,"-","-","-","-","-","-","-","-","-","-","-","-",
"201619-Angraecum eichlerianum",AF506322.1,AF506365.1,AF506341.1,"-","-","-","-","-","-","-","-","-","-","-","-","-",
"200636-Basiphyllaea hamiltoniana",AF521050.1,AY121721.1,AF519903.1,AF518026.1,"-",EU490720.1,"-","-","-",AF519904.1,"-","-","-","-","-","-",
"159946-Eleorchis japonica",AF521055.1,AF263657.1,AF519914.1,AF264166.1,"-","-","-","-","-",AF519915.1,"-","-","-","-","-","-",
"200638-Govenia liliacea",AF521056.1,AY121723.1,AF519916.1,"-","-","-","-","-","-",AF519917.1,"-","-","-","-","-","-",
"78795-Neottia smallii",AF521058.1,AF263668.1,AJ409422.1,AF074184.1,"-","-","-","-","-","-","-","-","-","-","-","-",
"159933-Ancistrochilus rothschildianus",AF521061.1,AF263620.1,AF519928.1,AF264152.1,"-",EU490717.1,"-","-","-",AF519929.1,"-","-","-","-","-","-",
"159928-Calanthe calanthoides",AF521063.1,KF673793.1,KF650557.1,AF264159.1,"-","-","-","-","-",AF519942.1,"-","-","-",KF650489.1,"-","-",
"163281-Phreatia tahitensis",AF521065.1,AY368425.1,"-","-","-","-","-","-","-","-","-","-","-","-","-","-",
